,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
26751,26751,165243,46708,8/31/2012 0:00,65,71,right,medium,high,43,43,58,54,18,24,31,36,50,54,54,52,41,63,69,51,66,67,65,46,67,69,26,52,47,66,65,71,10,12,12,6,8
26752,26752,165243,46708,8/30/2011 0:00,63,71,right,medium,high,43,43,58,54,18,24,31,36,47,54,54,52,41,63,64,51,66,67,65,46,67,63,26,52,47,61,65,67,10,12,12,6,8
26753,26753,165243,46708,2/22/2011 0:00,61,68,right,medium,high,41,41,56,52,16,22,29,34,45,52,61,62,50,61,61,49,64,65,63,44,65,61,24,50,45,59,63,65,10,12,12,6,8
26754,26754,165243,46708,8/30/2010 0:00,57,59,right,medium,high,41,41,56,52,16,22,29,34,45,52,55,47,50,52,61,49,64,51,63,44,60,39,24,50,45,59,58,61,10,12,12,6,8
26755,26755,165243,46708,2/22/2007 0:00,57,59,right,medium,high,41,41,56,52,16,22,29,34,45,52,55,47,50,52,61,49,64,51,63,44,60,39,24,50,45,59,58,61,10,12,12,6,8
26756,26756,116494,26168,9/21/2015 0:00,80,80,right,medium,medium,11,13,11,24,13,14,10,12,22,22,38,42,39,73,35,24,73,31,71,14,43,23,13,53,13,13,13,14,78,79,81,79,82
26757,26757,116494,26168,10/24/2014 0:00,80,80,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,73,35,27,73,31,71,25,43,23,25,25,25,25,25,25,78,79,81,79,82
26758,26758,116494,26168,10/2/2014 0:00,80,80,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,73,35,27,73,31,71,25,43,23,25,25,25,25,25,25,78,79,81,79,82
26759,26759,116494,26168,9/18/2014 0:00,81,81,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,73,35,27,73,31,71,25,43,23,25,25,25,25,25,25,78,79,81,81,82
26760,26760,116494,26168,5/16/2014 0:00,80,80,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,73,35,27,73,31,71,25,43,23,25,25,25,25,25,25,78,79,81,81,82
26761,26761,116494,26168,5/2/2014 0:00,79,79,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,73,35,27,73,31,71,25,43,23,25,25,25,25,25,25,78,79,79,81,81
26762,26762,116494,26168,1/10/2014 0:00,79,79,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,73,35,27,73,31,71,25,43,23,25,25,25,25,25,25,78,79,79,81,81
26763,26763,116494,26168,12/6/2013 0:00,79,79,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,73,35,27,73,31,71,25,43,23,25,25,25,25,25,25,78,79,79,81,81
26764,26764,116494,26168,9/20/2013 0:00,81,81,right,medium,medium,25,25,25,24,25,25,25,25,22,22,38,42,39,78,35,27,73,31,71,25,43,23,25,25,25,25,25,25,79,79,80,82,84
26765,26765,116494,26168,5/24/2013 0:00,81,81,right,medium,medium,11,13,11,24,13,14,10,12,22,22,38,42,39,77,35,27,73,31,71,14,43,23,13,34,13,13,13,14,79,79,80,82,83
26766,26766,116494,26168,2/15/2013 0:00,81,81,right,medium,medium,11,13,11,24,13,14,10,12,22,22,38,42,39,80,35,27,73,31,71,14,43,23,13,34,13,13,13,14,80,79,80,78,84
26767,26767,116494,26168,8/31/2012 0:00,83,83,right,medium,medium,11,13,11,24,13,14,10,12,22,22,38,42,39,85,35,27,73,31,71,14,43,23,13,34,13,13,13,14,80,79,80,83,86
26768,26768,116494,26168,2/22/2012 0:00,80,82,right,medium,medium,11,13,11,24,13,14,10,12,22,22,38,42,39,85,35,27,73,31,71,14,43,23,13,45,13,13,13,14,80,75,80,80,81
26769,26769,116494,26168,8/30/2011 0:00,80,82,right,medium,medium,11,13,11,24,13,14,10,12,22,22,62,57,39,85,35,27,79,31,66,14,43,23,13,45,13,13,13,14,80,75,80,80,81
26770,26770,116494,26168,2/22/2011 0:00,81,85,right,medium,medium,11,13,11,24,13,14,10,12,22,22,62,57,39,85,61,27,79,31,66,14,43,23,13,45,13,13,13,14,82,75,74,81,86
26771,26771,116494,26168,8/30/2010 0:00,81,85,right,medium,medium,11,8,11,24,8,9,10,12,22,22,62,57,39,85,61,27,79,31,66,9,43,23,13,72,8,8,8,9,82,75,74,81,86
26772,26772,116494,26168,8/30/2009 0:00,81,85,right,medium,medium,22,22,22,24,8,22,10,12,74,22,49,32,39,85,61,27,79,31,66,22,43,73,58,72,60,22,22,9,83,77,74,79,87
26773,26773,116494,26168,2/22/2009 0:00,77,82,right,medium,medium,22,22,22,24,8,22,10,12,70,22,49,32,39,69,61,27,79,31,66,22,43,73,25,72,60,22,22,9,81,74,70,74,79
26774,26774,116494,26168,8/30/2008 0:00,75,82,right,medium,medium,22,22,22,24,8,22,10,12,70,22,49,32,39,69,61,27,79,31,66,22,43,73,25,72,60,22,22,9,79,74,70,73,77
26775,26775,116494,26168,8/30/2007 0:00,76,82,right,medium,medium,22,22,22,24,8,22,10,12,71,22,49,32,39,69,61,27,79,31,66,22,43,73,25,72,60,22,22,9,79,75,71,74,78
26776,26776,116494,26168,2/22/2007 0:00,78,88,right,medium,medium,11,8,11,24,8,9,10,60,78,22,49,32,39,69,61,27,79,31,66,9,43,73,25,72,60,8,8,9,77,72,78,79,85
26777,26777,177368,46890,5/16/2014 0:00,60,60,left,medium,high,64,46,51,63,47,59,56,68,61,65,59,67,64,61,59,59,64,65,64,55,65,61,53,58,39,50,59,47,14,14,7,7,10
26778,26778,177368,46890,2/14/2014 0:00,61,61,left,medium,high,64,46,51,63,47,59,56,68,61,67,64,67,64,61,59,59,64,70,71,55,69,66,53,58,39,50,59,47,14,14,7,7,10
26779,26779,177368,46890,9/20/2013 0:00,61,63,left,medium,high,64,46,51,63,47,59,56,68,61,67,64,67,64,61,59,59,64,70,71,55,69,66,53,58,39,50,59,47,14,14,7,7,10
26780,26780,177368,46890,8/31/2012 0:00,61,63,left,medium,high,64,46,51,63,47,59,56,68,61,67,64,67,64,61,59,59,64,70,71,55,69,66,53,58,39,50,59,47,14,14,7,7,10
26781,26781,177368,46890,8/30/2011 0:00,64,65,left,medium,medium,66,51,53,63,49,66,56,68,51,64,64,71,64,63,58,59,64,70,71,55,68,51,55,60,40,46,53,49,14,14,7,7,10
26782,26782,177368,46890,2/22/2010 0:00,64,65,left,medium,medium,66,51,53,63,49,66,56,68,51,64,64,71,64,63,58,59,64,70,71,55,68,51,55,60,40,46,53,49,14,14,7,7,10
26783,26783,177368,46890,8/30/2009 0:00,67,65,left,medium,medium,69,51,55,68,49,71,56,68,51,67,64,71,64,63,58,59,64,68,64,55,64,51,55,60,67,53,56,49,14,14,7,7,10
26784,26784,177368,46890,2/22/2009 0:00,61,68,left,medium,medium,64,45,49,63,49,67,56,68,51,67,72,71,64,51,58,54,64,50,60,50,54,51,50,60,49,20,28,49,14,14,7,7,10
26785,26785,177368,46890,8/30/2008 0:00,62,66,left,medium,medium,64,45,49,63,49,67,56,68,51,67,72,71,64,51,58,54,64,50,60,50,54,51,50,60,49,20,28,49,14,14,7,7,10
26786,26786,177368,46890,8/30/2007 0:00,52,59,right,medium,medium,52,45,49,40,49,57,56,68,47,53,55,57,64,51,58,54,64,50,60,50,54,51,50,60,49,20,28,49,14,14,47,7,10
26787,26787,177368,46890,2/22/2007 0:00,52,59,right,medium,medium,52,45,49,40,49,57,56,49,47,53,55,57,64,51,58,54,64,50,60,50,54,51,50,60,49,12,28,49,14,3,47,13,19
26788,26788,177368,46890,2/22/2007 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26789,26789,192027,154276,3/24/2016 0:00,68,70,right,medium,medium,65,30,58,64,22,62,52,48,58,64,73,73,72,67,66,63,77,70,62,40,68,69,59,57,50,67,68,69,10,15,10,12,14
26790,26790,192027,154276,11/19/2015 0:00,68,70,right,medium,medium,65,30,58,64,22,62,52,48,58,64,73,73,72,67,66,63,77,71,62,40,68,69,59,57,50,67,68,69,10,15,10,12,14
26791,26791,192027,154276,9/21/2015 0:00,68,70,right,medium,medium,65,30,58,64,22,62,52,48,58,64,73,73,72,67,66,63,77,71,62,40,70,67,59,57,50,71,69,72,10,15,10,12,14
26792,26792,192027,154276,3/20/2015 0:00,66,68,right,medium,medium,64,29,57,63,21,61,51,47,57,63,73,74,72,66,66,62,74,70,62,39,69,66,58,56,49,67,66,68,9,14,9,11,13
26793,26793,192027,154276,10/24/2014 0:00,66,68,right,medium,medium,64,29,57,65,21,62,51,47,59,64,73,74,72,66,66,62,74,70,62,39,69,66,58,56,49,67,66,68,9,14,9,11,13
26794,26794,192027,154276,10/10/2014 0:00,66,69,right,medium,medium,64,29,57,65,21,62,51,47,59,64,73,74,72,66,66,62,74,70,62,39,69,66,58,56,49,67,66,68,9,14,9,11,13
26795,26795,192027,154276,9/18/2014 0:00,66,69,right,medium,medium,64,29,57,65,21,62,51,47,59,64,73,74,72,67,66,62,74,70,62,39,69,66,58,55,49,67,66,68,9,14,9,11,13
26796,26796,192027,154276,4/4/2014 0:00,66,69,right,medium,medium,64,29,57,65,21,62,51,47,59,64,73,74,72,67,66,62,72,70,62,39,69,66,58,55,49,67,66,68,9,14,9,11,13
26797,26797,192027,154276,3/7/2014 0:00,65,68,right,medium,medium,61,24,57,63,21,61,51,43,56,63,73,74,72,65,66,59,72,70,62,39,67,64,56,54,50,65,66,68,9,14,9,11,13
26798,26798,192027,154276,12/13/2013 0:00,65,68,right,medium,medium,61,24,57,63,21,61,51,43,56,63,73,74,72,65,66,59,72,70,62,39,67,64,56,54,50,65,65,66,9,14,9,11,13
26799,26799,192027,154276,9/20/2013 0:00,65,69,right,medium,medium,61,24,57,63,21,61,51,43,56,63,73,74,72,65,66,59,72,70,62,39,67,64,56,54,50,65,65,66,9,14,9,11,13
26800,26800,192027,154276,3/22/2013 0:00,64,68,right,medium,medium,61,24,57,63,21,61,51,43,56,63,70,74,71,64,66,59,71,69,62,39,67,63,54,54,50,64,63,65,9,14,9,11,13
26801,26801,192027,154276,3/15/2013 0:00,64,68,right,medium,medium,61,24,57,63,21,61,51,43,56,63,69,74,71,64,66,59,71,69,62,39,67,63,54,54,50,64,63,65,9,14,9,11,13
26802,26802,192027,154276,3/8/2013 0:00,64,68,right,medium,medium,61,24,57,63,21,61,51,43,56,63,69,74,71,64,66,59,71,69,62,39,67,63,54,54,50,64,63,65,9,14,9,11,13
26803,26803,192027,154276,2/15/2013 0:00,63,67,right,medium,medium,61,24,56,63,21,56,51,43,56,61,69,74,71,62,66,59,71,65,58,39,63,63,53,51,50,63,62,64,9,14,9,11,13
26804,26804,192027,154276,8/31/2012 0:00,61,67,right,medium,medium,56,24,56,57,21,55,26,33,52,60,69,73,70,62,65,59,69,63,55,39,62,59,37,42,50,62,61,62,9,14,9,11,13
26805,26805,192027,154276,2/22/2012 0:00,58,74,right,medium,medium,51,24,56,47,21,48,26,33,42,58,52,69,62,62,70,48,61,63,58,39,53,48,37,38,50,59,58,65,9,14,9,11,13
26806,26806,192027,154276,8/30/2011 0:00,58,74,right,medium,medium,51,24,56,47,21,48,26,33,42,58,66,69,62,62,70,48,61,63,58,39,53,48,37,38,50,59,58,65,9,14,9,11,13
26807,26807,192027,154276,2/22/2011 0:00,57,68,right,medium,medium,51,24,51,47,21,48,26,33,42,58,69,71,66,62,57,48,61,63,58,39,53,48,37,38,50,56,58,62,9,14,9,11,13
26808,26808,192027,154276,8/30/2010 0:00,61,78,right,medium,medium,59,24,55,64,21,54,26,33,56,60,69,71,66,62,57,52,61,63,58,39,60,53,37,56,58,61,66,63,9,14,9,11,13
26809,26809,192027,154276,2/22/2010 0:00,62,78,right,medium,medium,59,24,55,64,21,54,26,33,56,60,69,71,66,62,57,52,61,63,58,39,60,62,67,56,54,61,66,63,2,22,56,22,22
26810,26810,192027,154276,8/30/2009 0:00,62,78,right,medium,medium,59,24,55,64,21,54,26,33,56,60,69,71,66,62,57,52,61,63,58,39,60,62,67,56,54,61,66,63,2,22,56,22,22
26811,26811,192027,154276,2/22/2007 0:00,62,78,right,medium,medium,59,24,55,64,21,54,26,33,56,60,69,71,66,62,57,52,61,63,58,39,60,62,67,56,54,61,66,63,2,22,56,22,22
26812,26812,112393,41146,9/18/2014 0:00,65,65,right,medium,low,57,71,74,52,73,58,71,69,47,59,26,30,68,64,55,71,74,31,74,70,58,25,75,63,74,25,25,25,13,8,15,13,5
26813,26813,112393,41146,4/4/2014 0:00,65,65,right,medium,low,57,71,74,52,73,58,71,69,47,59,26,29,68,64,54,71,72,31,74,70,58,25,75,63,74,25,25,25,13,8,15,13,5
26814,26814,112393,41146,3/7/2014 0:00,63,63,right,medium,low,57,64,74,52,73,58,69,67,47,59,26,29,70,62,54,71,72,31,71,70,52,25,67,56,74,25,25,25,13,8,15,13,5
26815,26815,112393,41146,2/14/2014 0:00,63,63,right,medium,low,57,64,74,52,73,58,63,63,47,59,26,29,70,62,54,71,72,31,71,70,52,25,67,56,74,25,25,25,13,8,15,13,5
26816,26816,112393,41146,2/7/2014 0:00,63,63,right,medium,low,57,64,74,52,73,58,63,63,47,59,26,29,70,62,54,71,72,31,71,70,52,25,67,56,74,25,25,25,13,8,15,13,5
26817,26817,112393,41146,11/15/2013 0:00,63,63,right,medium,low,57,64,74,52,73,58,63,63,47,59,26,29,70,62,54,71,72,31,71,70,52,25,67,56,74,25,25,25,13,8,15,13,5
26818,26818,112393,41146,9/20/2013 0:00,63,63,right,medium,low,57,64,71,52,73,58,63,63,47,59,34,45,70,62,54,71,72,31,71,70,52,25,67,56,74,25,25,25,13,8,15,13,5
26819,26819,112393,41146,4/5/2013 0:00,65,65,right,medium,low,57,64,71,52,73,58,63,63,47,59,60,45,68,62,54,71,68,58,71,70,52,15,67,56,74,18,17,15,13,8,15,13,5
26820,26820,112393,41146,2/15/2013 0:00,66,66,right,medium,low,57,70,74,52,73,58,63,63,47,59,60,45,68,62,54,71,80,58,71,70,52,15,67,56,74,18,17,15,13,8,15,13,5
26821,26821,112393,41146,8/31/2012 0:00,68,68,right,medium,medium,58,76,76,52,73,59,63,63,47,60,50,53,80,62,54,72,90,53,71,71,54,30,69,57,74,23,18,23,13,8,15,13,5
26822,26822,112393,41146,2/22/2012 0:00,66,66,right,high,medium,58,74,77,51,66,59,60,68,44,59,51,53,71,61,54,71,82,61,72,70,53,29,61,57,75,22,19,24,13,8,15,13,5
26823,26823,112393,41146,8/30/2011 0:00,66,66,right,high,medium,58,74,77,51,66,59,60,68,44,59,51,53,71,61,54,71,82,61,72,70,53,29,61,57,75,22,19,24,13,8,15,13,5
26824,26824,112393,41146,8/30/2010 0:00,71,78,right,high,medium,64,78,79,49,69,64,59,74,47,67,66,72,69,64,60,78,84,74,68,73,52,30,62,63,77,25,32,30,13,8,15,13,5
26825,26825,112393,41146,2/22/2009 0:00,71,78,right,high,medium,64,78,79,49,69,64,59,74,47,67,66,72,69,64,60,78,84,74,68,73,52,30,62,63,77,25,32,30,13,8,15,13,5
26826,26826,112393,41146,8/30/2008 0:00,71,78,right,high,medium,64,78,79,49,69,64,59,74,47,67,66,72,69,64,60,78,84,74,68,73,52,30,62,63,77,25,32,30,13,8,15,13,5
26827,26827,112393,41146,8/30/2007 0:00,77,78,right,high,medium,64,82,72,49,69,68,59,70,47,72,72,72,69,68,60,78,84,74,68,73,52,69,77,63,60,25,32,30,14,8,15,13,5
26828,26828,112393,41146,2/22/2007 0:00,72,74,right,high,medium,64,74,72,49,69,62,59,60,47,72,69,70,69,62,60,74,84,69,65,73,43,69,77,63,60,25,32,30,14,13,15,8,13
26829,26829,50907,11323,4/4/2014 0:00,71,71,right,low,medium,71,52,75,72,49,48,69,50,64,71,66,61,61,73,62,71,82,67,71,67,72,73,54,54,69,68,71,69,13,8,6,6,12
26830,26830,50907,11323,12/13/2013 0:00,71,71,right,low,medium,71,52,75,72,49,48,69,50,64,71,66,61,61,73,62,71,82,67,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26831,26831,50907,11323,9/20/2013 0:00,71,71,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,61,61,73,62,71,82,67,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26832,26832,50907,11323,7/12/2013 0:00,72,72,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,61,67,73,62,71,82,76,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26833,26833,50907,11323,6/21/2013 0:00,72,72,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,61,67,73,62,71,82,76,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26834,26834,50907,11323,6/14/2013 0:00,72,72,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,61,67,73,62,71,82,76,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26835,26835,50907,11323,6/7/2013 0:00,72,72,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,61,67,73,62,71,82,76,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26836,26836,50907,11323,5/10/2013 0:00,72,72,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,61,67,73,62,71,82,76,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26837,26837,50907,11323,2/15/2013 0:00,72,72,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,61,67,73,62,71,82,76,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26838,26838,50907,11323,8/31/2012 0:00,72,72,right,high,medium,71,52,75,72,49,48,69,50,64,71,66,65,67,73,62,71,82,76,71,67,75,75,54,54,69,71,71,69,13,8,6,6,12
26839,26839,50907,11323,2/22/2012 0:00,75,75,right,high,medium,74,53,78,73,50,49,73,51,65,74,72,69,70,78,64,77,88,77,79,68,76,81,55,55,72,74,75,73,13,8,6,6,12
26840,26840,50907,11323,8/30/2011 0:00,77,77,right,high,medium,74,53,78,73,50,49,73,51,65,74,75,75,70,78,64,77,88,84,79,68,76,83,55,55,72,78,75,76,13,8,6,6,12
26841,26841,50907,11323,2/22/2011 0:00,78,84,right,high,medium,74,61,78,73,50,49,73,51,65,74,82,84,72,78,81,77,88,83,82,76,76,83,65,75,72,78,75,76,13,8,6,6,12
26842,26842,50907,11323,8/30/2010 0:00,77,84,right,high,medium,70,59,74,73,50,49,73,51,65,74,82,84,72,78,81,77,88,83,82,76,76,83,65,75,49,78,75,76,13,8,6,6,12
26843,26843,50907,11323,8/30/2009 0:00,71,72,right,high,medium,63,52,67,68,50,42,73,44,53,67,64,71,72,75,81,70,88,79,77,69,72,69,69,75,70,72,73,76,6,20,53,20,20
26844,26844,50907,11323,8/30/2008 0:00,68,70,right,high,medium,63,52,60,68,50,42,73,44,53,67,64,71,72,69,81,70,88,79,70,69,72,69,69,75,70,70,70,76,6,20,53,20,20
26845,26845,50907,11323,8/30/2007 0:00,70,70,right,high,medium,63,52,60,68,50,42,73,44,53,67,64,71,72,69,81,70,88,79,70,69,72,69,69,75,70,70,70,76,6,20,53,20,20
26846,26846,50907,11323,2/22/2007 0:00,70,71,right,high,medium,63,52,60,68,50,42,73,70,53,67,64,71,72,69,81,70,88,79,70,69,72,69,69,75,70,70,70,76,6,8,53,7,13
26847,26847,219680,473858,2/25/2016 0:00,69,76,right,medium,medium,47,28,70,64,30,43,39,35,58,54,53,60,53,57,38,48,51,60,82,29,69,68,25,34,45,70,75,63,6,11,10,15,15
26848,26848,219680,473858,9/21/2015 0:00,69,76,right,medium,medium,47,28,70,64,30,43,39,35,58,54,53,60,53,57,38,48,51,60,82,29,69,68,25,34,45,70,75,63,6,11,10,15,15
26849,26849,219680,473858,7/3/2015 0:00,64,71,right,medium,medium,46,27,69,63,29,42,38,34,57,53,49,66,57,56,38,47,51,65,72,28,67,61,24,33,44,63,72,61,5,10,9,14,14
26850,26850,219680,473858,4/17/2015 0:00,64,71,right,medium,medium,46,27,69,63,29,42,38,34,57,53,49,66,57,56,38,47,51,65,72,28,67,61,24,33,44,63,72,61,5,10,9,14,14
26851,26851,219680,473858,9/18/2014 0:00,66,73,right,medium,medium,46,27,69,67,29,42,38,34,61,53,49,66,57,56,38,47,51,65,72,28,67,66,24,33,44,69,72,61,5,10,9,14,14
26852,26852,219680,473858,3/21/2014 0:00,66,73,right,medium,medium,46,27,69,67,29,42,38,34,61,53,66,69,57,56,38,47,51,65,72,28,67,66,24,33,44,69,72,61,5,10,9,14,14
26853,26853,219680,473858,2/21/2014 0:00,66,73,right,medium,medium,46,27,69,61,29,42,38,34,52,53,66,69,57,56,38,47,51,65,72,28,67,66,24,33,44,69,72,61,5,10,9,14,14
26854,26854,219680,473858,2/7/2014 0:00,64,73,right,medium,medium,46,27,66,61,29,42,38,34,52,53,66,69,57,56,38,47,51,65,72,28,67,66,24,33,44,66,69,59,5,10,9,14,14
26855,26855,219680,473858,1/24/2014 0:00,63,73,right,medium,medium,46,27,63,61,29,42,38,34,52,53,66,69,57,56,38,47,51,65,72,28,67,66,24,33,44,64,69,59,5,10,9,14,14
26856,26856,219680,473858,1/17/2014 0:00,63,73,right,medium,medium,46,27,63,61,29,42,38,34,52,53,66,69,57,56,38,47,51,65,72,28,67,66,24,33,44,62,65,59,5,10,9,14,14
26857,26857,219680,473858,12/6/2013 0:00,62,73,right,medium,medium,46,27,63,57,29,42,38,34,52,53,66,69,57,56,38,47,51,65,72,28,67,63,24,33,44,62,64,59,5,10,9,14,14
26858,26858,219680,473858,11/1/2013 0:00,62,73,right,medium,medium,46,27,63,57,29,42,38,34,52,53,66,69,57,56,38,47,51,65,72,28,67,63,24,33,44,62,64,59,5,10,9,14,14
26859,26859,219680,473858,9/27/2013 0:00,62,73,right,medium,medium,46,27,63,57,29,42,38,34,52,53,66,69,57,56,38,47,51,65,72,28,67,63,24,33,44,62,64,59,5,10,9,14,14
26860,26860,219680,473858,9/20/2013 0:00,60,73,right,medium,medium,46,27,63,57,29,36,38,34,52,51,66,69,57,54,38,47,51,65,72,28,67,59,24,33,44,58,61,55,5,10,9,14,14
26861,26861,219680,473858,2/22/2007 0:00,60,73,right,medium,medium,46,27,63,57,29,36,38,34,52,51,66,69,57,54,38,47,51,65,72,28,67,59,24,33,44,58,61,55,5,10,9,14,14
26862,26862,233139,726956,5/5/2016 0:00,54,68,right,medium,medium,30,61,61,39,38,50,34,30,29,50,58,53,51,50,55,46,62,56,65,48,28,14,54,46,64,18,18,14,9,9,9,7,7
26863,26863,233139,726956,4/28/2016 0:00,54,69,right,medium,medium,30,61,61,39,38,50,34,30,29,50,58,53,51,50,55,46,62,56,65,48,28,14,54,46,64,18,18,14,9,9,9,7,7
26864,26864,233139,726956,2/25/2016 0:00,54,69,right,medium,medium,30,61,61,39,38,50,34,30,29,50,58,53,51,50,55,46,62,56,65,48,28,14,54,46,64,18,18,14,9,9,9,7,7
26865,26865,233139,726956,2/22/2007 0:00,54,69,right,medium,medium,30,61,61,39,38,50,34,30,29,50,58,53,51,50,55,46,62,56,65,48,28,14,54,46,64,18,18,14,9,9,9,7,7
26866,26866,116677,41121,9/18/2014 0:00,70,70,left,low,medium,48,44,71,65,22,38,43,48,68,60,55,53,57,67,58,52,78,57,78,52,73,68,22,37,50,70,70,69,10,7,11,8,8
26867,26867,116677,41121,9/20/2013 0:00,70,70,left,low,medium,48,45,71,65,22,38,43,48,68,60,53,51,61,67,58,52,72,34,73,52,73,68,22,37,50,70,70,69,10,7,11,8,8
26868,26868,116677,41121,2/15/2013 0:00,70,70,left,low,medium,48,45,71,65,22,38,43,48,68,60,53,63,61,67,58,52,72,34,73,52,73,68,22,37,50,70,70,69,10,7,11,8,8
26869,26869,116677,41121,8/31/2012 0:00,70,70,left,low,medium,48,45,71,65,22,38,43,48,68,60,65,63,61,67,58,52,72,34,73,52,73,68,22,37,50,70,70,69,10,7,11,8,8
26870,26870,116677,41121,8/30/2011 0:00,72,72,left,low,low,48,45,73,65,22,38,43,48,68,60,67,65,61,69,58,52,75,52,75,52,73,68,22,37,50,72,75,72,10,7,11,8,8
26871,26871,116677,41121,2/22/2011 0:00,72,75,left,low,low,48,45,73,65,22,38,43,48,68,60,68,65,61,69,71,52,75,73,75,52,73,68,22,67,50,72,75,72,10,7,11,8,8
26872,26872,116677,41121,8/30/2010 0:00,71,75,left,low,low,48,45,73,65,22,38,43,48,68,60,68,65,61,65,71,52,75,73,73,52,73,61,22,67,50,70,75,72,10,7,11,8,8
26873,26873,116677,41121,8/30/2009 0:00,74,75,left,low,low,48,45,73,73,22,38,43,53,72,69,68,65,61,65,71,52,75,73,74,52,73,74,65,67,78,76,80,72,13,22,72,22,22
26874,26874,116677,41121,2/22/2009 0:00,72,75,left,low,low,48,45,73,72,22,38,43,53,65,69,68,65,61,65,71,52,75,73,66,52,73,74,65,67,78,76,75,72,13,22,65,22,22
26875,26875,116677,41121,8/30/2008 0:00,69,75,left,low,low,48,45,66,72,22,38,43,53,65,69,68,65,61,51,71,52,75,73,66,52,64,74,65,67,78,76,74,72,13,22,65,22,22
26876,26876,116677,41121,8/30/2007 0:00,73,75,left,low,low,48,45,66,72,22,38,43,53,65,76,68,65,61,51,71,52,75,73,66,52,64,74,65,67,78,76,74,72,13,22,65,22,22
26877,26877,116677,41121,2/22/2007 0:00,73,75,right,low,low,48,45,66,72,22,38,43,78,65,76,68,65,61,51,71,52,75,73,66,52,64,74,65,67,78,76,74,72,13,6,65,7,9
26878,26878,53815,27512,3/10/2016 0:00,72,72,right,medium,medium,65,59,69,67,75,71,71,55,66,74,69,66,75,70,78,76,75,74,68,67,75,76,62,68,61,75,76,74,6,12,9,7,13
26879,26879,53815,27512,11/19/2015 0:00,72,72,right,medium,medium,65,59,69,67,75,71,71,55,66,74,69,66,75,70,79,76,76,74,72,67,75,76,62,68,61,75,76,74,6,12,9,7,13
26880,26880,53815,27512,11/12/2015 0:00,72,72,right,medium,medium,65,59,69,70,75,71,71,55,70,74,69,66,75,70,77,76,76,74,72,67,75,72,62,68,61,70,73,70,6,12,9,7,13
26881,26881,53815,27512,9/25/2015 0:00,72,72,right,medium,medium,65,59,71,73,75,71,71,55,70,74,69,66,75,72,76,76,77,78,75,64,75,70,68,68,61,71,74,72,6,12,9,7,13
26882,26882,53815,27512,9/21/2015 0:00,72,72,right,medium,medium,65,59,71,73,75,71,71,55,70,74,69,66,75,72,80,76,77,78,75,64,75,70,68,68,61,71,74,72,6,12,9,7,13
26883,26883,53815,27512,3/20/2015 0:00,72,72,right,medium,medium,64,58,70,73,74,70,70,54,70,74,69,66,77,73,80,75,77,82,75,63,75,72,67,67,60,68,73,72,5,11,8,6,12
26884,26884,53815,27512,3/13/2015 0:00,73,73,right,medium,medium,66,59,70,73,74,70,70,54,71,75,69,67,76,74,81,76,78,83,75,63,75,74,67,67,60,69,74,73,5,11,8,6,12
26885,26885,53815,27512,2/13/2015 0:00,73,73,right,medium,medium,66,59,70,73,74,70,70,54,71,75,69,67,76,74,81,76,78,83,75,63,75,75,67,67,60,69,74,73,5,11,8,6,12
26886,26886,53815,27512,1/30/2015 0:00,73,73,right,medium,medium,66,59,70,73,74,70,70,54,71,75,69,67,75,74,81,76,80,83,75,63,75,75,67,68,59,69,74,73,5,11,8,6,12
